Date,Customer,Account number,Account name,Account status,Campaign name,Campaign status,Ad group ID,Ad group,Ad group status,Ad ID,Ad description,Ad distribution,Ad status,Ad title,Ad type,Tracking Template,Custom Parameters,Final Mobile URL,Final URL,Top vs. other,Display URL,Final App URL,Destination URL,Device type,Device OS,Delivered match type,BidMatchType,Language,Network,Currency code,Impressions,Clicks,Spend,Avg. position,Conversions,Assists
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Part Time,Active,[1210562430772147],Part-Time,Active,[75660193200718],Wegmans is now hiring part time roles at our new Lancaster location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,3,0,0,7.33,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Restaurant,Active,[1211661942367524],Service,Active,[75728912810422],Wegmans is hiring restaurant roles at our Lancaster location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Computer,Windows,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,7,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[83288015500207],How about an upgrade? Launch your new career with AT&T today!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,Syndicated search partners - Other,connect.att.jobs,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,11,1,1.29,8.36,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719155],store manager,Active,[83356734848411],Part time job with full time perks. Learn more and apply today,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,Syndicated search partners - Other,connect.att.jobs,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,25,0,0,6.16,0,0
1/17/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[76347392636056],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/401357757;201482896;o?{unescapedlpurl},,,http://jobs.hcr-manorcare.com,Syndicated search partners - Other,jobs.hcr-manorcare.com,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,5,0,0
1/17/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[76347392636057],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/401357757;201482896;o?{unescapedlpurl},,,http://jobs.hcr-manorcare.com,Syndicated search partners - Other,jobs.hcr-manorcare.com,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,7,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Part Time,Active,[1210562430772147],Part-Time,Active,[75660193200718],Wegmans is now hiring part time roles at our new Lancaster location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,10,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Entry Level Management,Active,[1219358520761211],Leadership,Active,[76209953415933],Management Roles starts up to $19/hour!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,7,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Part Time,Active,[1222657055800814],Part-Time,Active,[76416111905506],Hourly rates up to $13.15 an hour!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,7,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Restaurant,Active,[1207263892705616],Chef,Active,[75454028240815],Wegmans is hiring restaurant roles at our Natick location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,3,0,0,7,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Restaurant,Active,[1221557543684829],Service,Active,[76347381435619],Wegmans is hiring restaurant roles at our Natick location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,2,0,0,7,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Store,Active,[1219358520761227],Warehouse,Active,[76209942453138],Wegmans is now hiring at our Natick location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,12,0,0
1/17/2026,11291897,F114ZHJC,Wegmans - Chantilly,Active,Restaurant,Active,[1221557531203405],Service,Active,[76347378648067],Wegmans is hiring restaurant roles at our Chantilly location!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/404771477;204960594;p?{unescapedlpurl},,,https://jobs.wegmans.com/chantilly-location%20?utm_source=bing.com&utm_campaign=chantilly&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,6,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[83288015500206],Not your average retail gig. Find out why today!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,Syndicated search partners - Other,connect.att.jobs,,,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,5,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[83288015500207],How about an upgrade? Launch your new career with AT&T today!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,Syndicated search partners - Other,connect.att.jobs,,,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,13,0,0,6.85,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719155],store manager,Active,[83356734848411],Part time job with full time perks. Learn more and apply today,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,Syndicated search partners - Other,connect.att.jobs,,,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,40,0,0,5.88,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Entry Level Management,Active,[1218259012324122],Management Trainee,Active,[76141229547875],Wegmans is now hiring entry level management roles in Lancaster!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,3,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Part Time,Active,[1210562430772147],Part-Time,Active,[75660193200718],Wegmans is now hiring part time roles at our new Lancaster location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,2,0,0,7,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Restaurant,Active,[1211661942367524],Service,Active,[75728912810422],Wegmans is hiring restaurant roles at our Lancaster location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,12,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Full Time,Active,[1219358520761195],Hourly,Active,[76209953415932],Full Time roles up to $15 an hour!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,11,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Prepared Foods,Active,[1212761450666229],Bakery,Active,[75797625597877],Our Natick location is now hiring Prepared Food roles!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,8,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Restaurant,Active,[1221557543684829],Service,Active,[76347381435619],Wegmans is hiring restaurant roles at our Natick location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Smartphone,Android,Phrase,Broad,English,Syndicated search partners,USD,3,0,0,7,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[83288015500207],How about an upgrade? Launch your new career with AT&T today!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,Syndicated search partners - Other,connect.att.jobs,,,Tablet,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,9,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719155],store manager,Active,[83356734848411],Part time job with full time perks. Learn more and apply today,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,Syndicated search partners - Other,connect.att.jobs,,,Tablet,iOS,Phrase,Broad,English,Syndicated search partners,USD,2,0,0,6.5,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Prepared Foods,Active,[1208363407518785],Baker,Active,[75522754339615],Our Lancaster location is now hiring Prepared Food roles!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Tablet,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,8,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Part Time,Active,[1222657055800814],Part-Time,Active,[76416111905506],Hourly rates up to $13.15 an hour!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Tablet,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,1,1.86,6,0,0
1/17/2026,11291897,F114ZHJC,Wegmans - Chantilly,Active,Restaurant,Active,[1220458019583660],Server,Active,[76278659149500],Wegmans is hiring restaurant roles at our Chantilly location!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/404771477;204960594;p?{unescapedlpurl},,,https://jobs.wegmans.com/chantilly-location%20?utm_source=bing.com&utm_campaign=chantilly&utm_medium=search_engine&utm_content=paid_search&ss=paid,Syndicated search partners - Other,jobs.wegmans.com,,,Tablet,iOS,Phrase,Broad,English,Syndicated search partners,USD,1,0,0,7,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719155],store manager,Active,[83356734848411],Part time job with full time perks. Learn more and apply today,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,Syndicated search partners - Other,connect.att.jobs,,,Tablet,Android,Phrase,Broad,English,Syndicated search partners,USD,2,0,0,7,0,0
1/17/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nurse Management,Active,[4373720976],Nurse Manager Jobs,Active,[75454039452791],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/401340107;201479256;r?{unescapedlpurl},,,http://jobs.hcr-manorcare.com,AOL search - Top,jobs.hcr-manorcare.com,,,Computer,Unknown,Phrase,Broad,English,AOL search,USD,3,0,0,1.33,0,0
1/17/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nurse Practitioner,Active,[4373721002],Nurse Practitioner Jobs,Active,[76141234025117],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/401356281;201481741;t?{unescapedlpurl},,,http://jobs.hcr-manorcare.com,AOL search - Top,jobs.hcr-manorcare.com,,,Computer,Unknown,Phrase,Broad,English,AOL search,USD,1,0,0,5,0,0
1/17/2026,11291897,F114U2PN,UPS - region_3_district_56 - Northern Plains,Active,Greater MSP,Active,[1219358479323947],Package Handler,Active,[76209950864044],UPS Part-Time Package Handlers play a crucial role in the success of UPS,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/411980117;213124038;r?{unescapedlpurl},,,https://ad.doubleclick.net/ddm/clk/411980117;213124038;r?https://www.jobs-ups.com/search-jobs/%2425%2C000/Minneapolis%2C%20MN/1187/1/4/6252001-5037779-5029877-5037649/44x97997/-93x26384/15/2?utm_source=bing.com&utm_campaign=region_3_district_56&utm_medium=search_engine&utm_content=paid_search&ss=paid,AOL search - Top,ad.doubleclick.net,,,Computer,Windows,Phrase,Phrase,English,AOL search,USD,4,0,0,1,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[83288015500206],Not your average retail gig. Find out why today!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,AOL search - Top,connect.att.jobs,,,Computer,Windows,Phrase,Broad,English,AOL search,USD,1,0,0,4,0,0
1/17/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nurse Management,Active,[4373720976],Nurse Manager Jobs,Active,[75454039452791],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/401340107;201479256;r?{unescapedlpurl},,,http://jobs.hcr-manorcare.com,AOL search - Top,jobs.hcr-manorcare.com,,,Computer,Windows,Phrase,Broad,English,AOL search,USD,1,0,0,2,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Part Time,Active,[1210562430772147],Part-Time,Active,[75660193200718],Wegmans is now hiring part time roles at our new Lancaster location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,AOL search - Top,jobs.wegmans.com,,,Computer,Windows,Phrase,Broad,English,AOL search,USD,1,0,0,4,0,0
1/17/2026,11291897,F114YTXD,UPS - region_3_district_46 – Illinois,Active,Addison,Active,[1214960510966423],Package Handler,Active,[75935080296319],We are hiring Part Time Package Handlers. Apply today.,Search,Active,,Expanded text ad,,,,https://ad.doubleclick.net/ddm/clk/411783439;212542770;f?https://www.jobs-ups.com/job/addison/package-handler-part-time/1187/225487/&utm_source=bing.com&utm_campaign=region_3_district_46&utm_content=search_engine&utm_medium=paid_search&howheard=p5146&ss=paid,AOL search - Top,ad.doubleclick.net,,,Computer,Windows,Phrase,Broad,English,AOL search,USD,1,0,0,2,0,0
1/17/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Physical Therapy,Active,[4373721044],PT Jobs,Active,[75728917384274],"A Rewarding Career Offering Stability, Growth, & Advancement.",Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/401347036;201484030;l?{unescapedlpurl},,,http://jobs.hcr-manorcare.com,AOL search - Top,jobs.hcr-manorcare.com,,,Tablet,iOS,Phrase,Broad,English,AOL search,USD,1,0,0,4,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[83288015500206],Not your average retail gig. Find out why today!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,Bing and Yahoo! search - Top,connect.att.jobs,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,2,0,0,2,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719154],retail,Active,[83288015500207],How about an upgrade? Launch your new career with AT&T today!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,Bing and Yahoo! search - Top,connect.att.jobs,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,7,2,0.35,1.71,0,0
1/17/2026,43235,X00086N2,atlanta-ATT,Active,Retail,Active,[2709719155],store manager,Active,[83356734848411],Part time job with full time perks. Learn more and apply today,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/300162564;127096714;z?{unescapedlpurl},,,https://connect.att.jobs/careers/retail-jobs,Bing and Yahoo! search - Top,connect.att.jobs,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,1,0,0,3,0,0
1/17/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,CNA,Active,[4373720993],CNA Jobs,Active,[75522758849223],Join an Organization Committed to Caring for Patients & Employees.,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/401359065;201472521;s?{unescapedlpurl},,,http://jobs.hcr-manorcare.com,Bing and Yahoo! search - Top,jobs.hcr-manorcare.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,1,0,0,2,0,0
1/17/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nurse Practitioner,Active,[4373721000],Nurse Practitioner Careers,Active,[76003795230564],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/401356281;201481741;t?{unescapedlpurl},,,http://jobs.hcr-manorcare.com,Bing and Yahoo! search - Top,jobs.hcr-manorcare.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,2,0,0,1.5,0,0
1/17/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721005],Nurse Jobs,Active,[76347392636057],Join a Company Offering Real Growth and Advancement. Learn More!,Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/401357757;201482896;o?{unescapedlpurl},,,http://jobs.hcr-manorcare.com,Bing and Yahoo! search - Top,jobs.hcr-manorcare.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,1,0,0,5,0,0
1/17/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Nursing,Active,[4373721011],RN Jobs,Active,[75660197745255],"A Rewarding Career Offering Stability, Growth, & Advancement.",Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/401357757;201482896;o?{unescapedlpurl},,,http://jobs.hcr-manorcare.com,Bing and Yahoo! search - Top,jobs.hcr-manorcare.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,1,0,0,3,0,0
1/17/2026,11291897,B010RWQ5,Chicago-HCR-ManorCare,Active,Physical Therapy,Active,[4373721041],Physical Therapy Jobs,Active,[75522758914882],"A Rewarding Career Offering Stability, Growth, & Advancement.",Search,Active,,Expanded text ad,https://ad.doubleclick.net/ddm/clk/401347036;201484030;l?{unescapedlpurl},,,http://jobs.hcr-manorcare.com,Bing and Yahoo! search - Top,jobs.hcr-manorcare.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,1,0,0,3,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Brand,Active,[1217159500523177],Wegmans,Active,[76072510139715],We are now hiring at our new Lancaster location. Apply today!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,2,0,0,1,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Entry Level Management,Active,[1218259012324122],Management Trainee,Active,[76141229547875],Wegmans is now hiring entry level management roles in Lancaster!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,1,0,0,2,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Full Time,Active,[1219358523945435],Hourly,Active,[76209948969305],We're now hiring full time roles at our Lancaster location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,1,0,0,3,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Part Time,Active,[1210562430772147],Part-Time,Active,[75660193200718],Wegmans is now hiring part time roles at our new Lancaster location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,1,0,0,3,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Prepared Foods,Active,[1219358523945483],Bakery,Active,[76209948969310],Our Lancaster location is now hiring Prepared Food roles!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,2,0,0,2.5,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Restaurant,Active,[1220458035251132],Cook,Active,[76278668637693],Wegmans is hiring restaurant roles at our Lancaster location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,2,0,0,2.5,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Store,Active,[1208363407518801],Supermarket,Active,[75522754339616],Wegmans is now hiring at our Lancaster location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,1,0,0,4,0,0
1/17/2026,11291897,F114C2H2,Wegmans - Lancaster,Active,Store,Active,[1220458035251084],Warehouse,Active,[76278668637688],Wegmans is now hiring at our Lancaster location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/lancaster-location?utm_source=bing&utm_campaign=lancaster&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,3,0,0,2,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Brand,Active,[1207263892705632],Wegmans,Active,[75454028240817],We are now hiring at our new Natick location. Apply today!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,11,2,0.62,1.09,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Full Time,Active,[1217159497331689],Full-Time,Active,[76072503507976],We're now hiring full time roles at our Natick location!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,3,0,0,2.67,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Full Time,Active,[1217159497331689],Full-Time,Active,[76072514620054],Full Time roles up to $15 an hour!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,7,0,0,2.71,0,0
1/17/2026,11291897,F114MKW5,Wegmans - Natick,Active,Part Time,Active,[1222657055800814],Part-Time,Active,[76416111905506],Hourly rates up to $13.15 an hour!,Search,Active,,Expanded text ad,,,,https://jobs.wegmans.com/natick-location?utm_source=bing.com&utm_campaign=natick&utm_medium=search_engine&utm_content=paid_search&ss=paid,Bing and Yahoo! search - Top,jobs.wegmans.com,,,Computer,Unknown,Broad,Broad,English,Bing and Yahoo! search,USD,1,0,0,4,0,0
